10000;1048.67
20000;2047
40000;4144
80000;9453.67
160000;18630.3
320000;43948
640000;96355
10000;102.333
20000;232.333
40000;626.667
80000;1397.67
160000;2652
320000;4459.67
640000;14157.7
10000;260.667
20000;590.333
40000;987
80000;2369
160000;3799.33
320000;7277
640000;16198.7
10000;841
20000;1868.33
40000;4100
80000;8831.33
160000;19856.3
320000;45763.7
640000;87682
10000;784.333
20000;1675.67
40000;3643
80000;8528.67
160000;19432
320000;37291
640000;81679.3
