40000;2
80000;4
160000;10.8
320000;19.4
640000;41.8
1280000;93.8
2560000;230.8
40000;341.8
80000;862.8
160000;1825.4
320000;3614
640000;7257.8
1280000;14384.2
2560000;29650.2
40000;502.8
80000;1456.6
160000;3071.4
320000;5936.8
640000;12338.4
1280000;25413.8
2560000;53755.8
40000;2
80000;4
160000;8.6
320000;18
640000;38.6
1280000;89.8
2560000;215
40000;1
80000;3
160000;7
320000;16
640000;35.6
1280000;80.4
2560000;209
