160000;9.2
320000;19.6
640000;43.2
1280000;96
2560000;228.4
5120000;595
10240000;1718
160000;3
320000;8.2
640000;17.2
1280000;45.2
2560000;127.6
5120000;389.8
10240000;1315
160000;3
320000;7
640000;17
1280000;43
2560000;124
5120000;390.8
10240000;1288.2
160000;9
320000;18.4
640000;39
1280000;89.8
2560000;216.6
5120000;579
10240000;1662.8
160000;7
320000;14.2
640000;31.8
1280000;73.4
2560000;183.4
5120000;504
10240000;1543.4
