80000;14
160000;30.8
320000;65.6
640000;141
1280000;304
2560000;685.6
5120000;1587.4
80000;10
160000;21.6
320000;45.8
640000;100.6
1280000;187.4
2560000;396.6
5120000;823.4
80000;10.8
160000;21
320000;42.8
640000;93
1280000;218
2560000;419.4
5120000;846.4
80000;13
160000;28.4
320000;61.4
640000;132.4
1280000;288
2560000;632.6
5120000;1403.8
80000;12
160000;26
320000;55.8
640000;118.6
1280000;250
2560000;573.6
5120000;1155.8
