80000;21.6
160000;46
320000;112.2
640000;245.6
1280000;613
2560000;1443
5120000;3487.2
80000;6.2
160000;13.4
320000;29.2
640000;64.4
1280000;132.6
2560000;298.4
5120000;622
80000;8
160000;18.2
320000;36.8
640000;77
1280000;163.2
2560000;364
5120000;786.2
80000;19
160000;43.2
320000;106.2
640000;239.2
1280000;569
2560000;1308.4
5120000;3060.2
80000;17.8
160000;39.6
320000;90.6
640000;196
1280000;481.4
2560000;1113.2
5120000;2713.8
