40000;6.2
80000;15
160000;28.4
320000;70.2
640000;159.2
1280000;346.6
2560000;817
40000;3.8
80000;9
160000;18.8
320000;41.2
640000;96.4
1280000;221.6
2560000;585.8
40000;4
80000;8.2
160000;20.8
320000;41
640000;94
1280000;220.6
2560000;577.6
40000;6
80000;15.2
160000;32.4
320000;72.4
640000;150.2
1280000;336.4
2560000;804.6
40000;7.2
80000;13.8
160000;35.8
320000;68.8
640000;143.2
1280000;340.8
2560000;851.6
