160000;11.4
320000;25
640000;52.6
1280000;115.4
2560000;275
5120000;709
10240000;1987.8
160000;6.2
320000;15.4
640000;33.8
1280000;89.4
2560000;277.6
5120000;954.4
10240000;3428.2
160000;7.2
320000;14.8
640000;34.6
1280000;96
2560000;301.2
5120000;1046.4
10240000;3820.2
160000;11.6
320000;23
640000;49.2
1280000;116.8
2560000;262.2
5120000;675.8
10240000;1907
160000;9.4
320000;19.2
640000;45
1280000;96.6
2560000;233.2
5120000;620.4
10240000;1809
