40000;7.8
80000;15
160000;32.2
320000;67
640000;150.2
1280000;345.2
2560000;829.8
40000;3.4
80000;8.6
160000;19.6
320000;42
640000;95
1280000;225.2
2560000;587.8
40000;4.2
80000;8.2
160000;19.2
320000;42.2
640000;95.4
1280000;233.4
2560000;586.4
40000;6
80000;13.8
160000;31
320000;73.4
640000;147.4
1280000;333.6
2560000;827.6
40000;7.6
80000;16
160000;31.6
320000;71.8
640000;149.2
1280000;355.2
2560000;833.2
