80000;19.4
160000;43.6
320000;109
640000;226.8
1280000;498.4
2560000;1290.8
5120000;3237.4
80000;5.8
160000;13
320000;27.6
640000;63.2
1280000;135.2
2560000;279.6
5120000;623
80000;7
160000;16
320000;34.4
640000;70.2
1280000;162.6
2560000;361
5120000;717.8
80000;18.6
160000;40.6
320000;97.4
640000;216.4
1280000;498.2
2560000;1087.2
5120000;2690
80000;17
160000;37.2
320000;85.6
640000;190.8
1280000;430.6
2560000;919.2
5120000;2069
