40000;7
80000;15.4
160000;34.2
320000;69.8
640000;158.6
1280000;339.2
2560000;821.8
40000;3.2
80000;8.2
160000;18.2
320000;41.2
640000;95.2
1280000;224.8
2560000;598
40000;4
80000;9.2
160000;19
320000;44.4
640000;95.6
1280000;233.2
2560000;582
40000;6.2
80000;14.2
160000;31.4
320000;64.6
640000;158.4
1280000;330.6
2560000;808.8
40000;7.2
80000;15.6
160000;34
320000;76.4
640000;156.8
1280000;351
2560000;840.2
